bioguide_id,full_name,first_name,last_name,birthday,gender,party,state,term_start,term_end,type,age
H000213,Jane Harman,Jane,Harman,1945-06-28,F,Democrat,CA,2007-01-04,2009-01-03,rep,79
H000213,Jane Harman,Jane,Harman,1945-06-28,F,Democrat,CA,2009-01-06,2011-01-03,rep,79
H000213,Jane Harman,Jane,Harman,1945-06-28,F,Democrat,CA,2011-01-05,2011-02-28,rep,79
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,1993-01-05,1995-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,1999-01-06,2001-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2001-01-03,2003-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2003-01-07,2005-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2005-01-04,2007-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2007-01-04,2009-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2009-01-06,2011-01-03,rep,73
I000026,Jay Inslee,Jay,Inslee,1951-02-09,M,Democrat,WA,2011-01-05,2012-03-20,rep,73
L000568,Christopher Lee,Christopher,Lee,1964-04-01,M,Republican,NY,2009-01-06,2011-01-03,rep,60
L000568,Christopher Lee,Christopher,Lee,1964-04-01,M,Republican,NY,2011-01-05,2011-02-09,rep,60
M001147,Thaddeus McCotter,Thaddeus,McCotter,1965-08-22,M,Republican,MI,2003-01-07,2005-01-03,rep,58
M001147,Thaddeus McCotter,Thaddeus,McCotter,1965-08-22,M,Republican,MI,2005-01-04,2007-01-03,rep,58
M001147,Thaddeus McCotter,Thaddeus,McCotter,1965-08-22,M,Republican,MI,2007-01-04,2009-01-03,rep,58
M001147,Thaddeus McCotter,Thaddeus,McCotter,1965-08-22,M,Republican,MI,2009-01-06,2011-01-03,rep,58
M001147,Thaddeus McCotter,Thaddeus,McCotter,1965-08-22,M,Republican,MI,2011-01-05,2012-07-06,rep,58
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1989-01-03,1991-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1991-01-03,1993-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1993-01-05,1995-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1995-01-04,1997-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1997-01-07,1999-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,1999-01-06,2001-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2001-01-03,2003-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2003-01-07,2005-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2005-01-04,2007-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2007-01-04,2009-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2009-01-06,2011-01-03,rep,90
P000149,Donald Payne,Donald,Payne,1934-07-16,M,Democrat,NJ,2011-01-05,2012-03-06,rep,90
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,1999-01-06,2001-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2001-01-03,2003-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2003-01-07,2005-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2005-01-04,2007-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2007-01-04,2009-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2009-01-06,2011-01-03,rep,59
W000792,Anthony Weiner,Anthony,Weiner,1964-09-04,M,Democrat,NY,2011-01-05,2011-06-21,rep,59
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,1999-01-06,2001-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2001-01-03,2003-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2003-01-07,2005-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2005-01-04,2007-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2007-01-04,2009-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2009-01-06,2011-01-03,rep,69
W000793,David Wu,David,Wu,1955-04-08,M,Democrat,OR,2011-01-05,2011-08-03,rep,69
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,1995-12-12,1997-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,1997-01-07,1999-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,1999-01-06,2001-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2001-01-03,2003-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2003-01-07,2005-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2005-01-04,2007-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2007-01-04,2009-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2009-01-06,2011-01-03,rep,59
J000283,Jesse L. Jackson Jr.,Jesse,Jackson,1965-03-11,M,Democrat,IL,2011-01-05,2012-11-21,rep,59
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,1993-01-05,1995-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,1995-01-04,1997-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,1997-01-07,1999-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,1999-01-06,2001-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2001-01-03,2003-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2003-01-07,2005-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2005-01-04,2007-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2007-01-04,2009-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2009-01-06,2011-01-03,rep,81
F000116,Bob Filner,Bob,Filner,1942-09-04,M,Democrat,CA,2011-01-05,2012-12-03,rep,81
O000167,Barack Obama,Barack,Obama,1961-08-04,M,Democrat,IL,2005-01-04,2008-11-16,sen,62
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1959-01-07,1961-01-03,rep,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1961-01-03,1963-01-03,rep,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1963-01-09,1969-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1969-01-03,1975-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1975-01-14,1981-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1981-01-05,1987-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1987-01-06,1993-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1993-01-05,1999-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,1999-01-06,2005-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,2005-01-04,2011-01-03,sen,99
I000025,Daniel K. Inouye,Daniel,Inouye,1924-09-07,M,Democrat,HI,2011-01-05,2012-12-17,sen,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1977-01-04,1979-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1979-01-15,1981-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1981-01-05,1983-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1983-01-03,1985-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1985-01-03,1987-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1987-01-06,1989-01-03,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1989-01-03,1990-05-15,rep,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1990-05-16,1995-01-03,sen,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,1995-01-04,2001-01-03,sen,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,2001-01-03,2007-01-03,sen,99
A000069,Daniel K. Akaka,Daniel,Akaka,1924-09-11,M,Democrat,HI,2007-01-04,2013-01-03,sen,99
B000468,Jeff Bingaman,Jeff,Bingaman,1943-10-03,M,Democrat,NM,1983-01-03,1989-01-03,sen,80
B000468,Jeff Bingaman,Jeff,Bingaman,1943-10-03,M,Democrat,NM,1989-01-03,1995-01-03,sen,80
B000468,Jeff Bingaman,Jeff,Bingaman,1943-10-03,M,Democrat,NM,1995-01-04,2001-01-03,sen,80
B000468,Jeff Bingaman,Jeff,Bingaman,1943-10-03,M,Democrat,NM,2001-01-03,2007-01-03,sen,80
B000468,Jeff Bingaman,Jeff,Bingaman,1943-10-03,M,Democrat,NM,2007-01-04,2013-01-03,sen,80
C000705,Kent Conrad,Kent,Conrad,1948-03-12,M,Democrat,ND,1987-01-06,1992-12-14,sen,76
C000705,Kent Conrad,Kent,Conrad,1948-03-12,M,Democrat,ND,1992-12-14,1995-01-03,sen,76
C000705,Kent Conrad,Kent,Conrad,1948-03-12,M,Democrat,ND,1995-01-04,2001-01-03,sen,76
C000705,Kent Conrad,Kent,Conrad,1948-03-12,M,Democrat,ND,2001-01-03,2007-01-03,sen,76
C000705,Kent Conrad,Kent,Conrad,1948-03-12,M,Democrat,ND,2007-01-04,2013-01-03,sen,76
H001016,Kay Bailey Hutchison,Kay,Hutchison,1943-07-22,F,Republican,TX,1993-01-05,1995-01-03,sen,80
H001016,Kay Bailey Hutchison,Kay,Hutchison,1943-07-22,F,Republican,TX,1995-01-04,2001-01-03,sen,80
H001016,Kay Bailey Hutchison,Kay,Hutchison,1943-07-22,F,Republican,TX,2001-01-03,2007-01-03,sen,80
H001016,Kay Bailey Hutchison,Kay,Hutchison,1943-07-22,F,Republican,TX,2007-01-04,2013-01-03,sen,80
K000305,Herb Kohl,Herbert,Kohl,1935-02-07,M,Democrat,WI,1989-01-03,1995-01-03,sen,89
K000305,Herb Kohl,Herbert,Kohl,1935-02-07,M,Democrat,WI,1995-01-04,2001-01-03,sen,89
K000305,Herb Kohl,Herbert,Kohl,1935-02-07,M,Democrat,WI,2001-01-03,2007-01-03,sen,89
K000305,Herb Kohl,Herbert,Kohl,1935-02-07,M,Democrat,WI,2007-01-04,2013-01-03,sen,89
L000304,Joseph I. Lieberman,Joseph,Lieberman,1942-02-24,M,Democrat,CT,1989-01-03,1995-01-03,sen,82
L000304,Joseph I. Lieberman,Joseph,Lieberman,1942-02-24,M,Democrat,CT,1995-01-04,2001-01-03,sen,82
L000304,Joseph I. Lieberman,Joseph,Lieberman,1942-02-24,M,Democrat,CT,2001-01-03,2007-01-03,sen,82
L000304,Joseph I. Lieberman,Joseph,Lieberman,1942-02-24,M,Independent,CT,2007-01-04,2013-01-03,sen,82
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,1977-01-04,1983-01-03,sen,92
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,1983-01-03,1989-01-03,sen,92
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,1989-01-03,1995-01-03,sen,92
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,1995-01-04,2001-01-03,sen,92
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,2001-01-03,2007-01-03,sen,92
L000504,Richard G. Lugar,Richard,Lugar,1932-04-04,M,Republican,IN,2007-01-04,2013-01-03,sen,92
N000180,Ben Nelson,Ben,Nelson,1941-05-17,M,Democrat,NE,2001-01-03,2007-01-03,sen,83
N000180,Ben Nelson,Ben,Nelson,1941-05-17,M,Democrat,NE,2007-01-04,2013-01-03,sen,83
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1979-01-15,1981-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1981-01-05,1983-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1983-01-03,1985-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1985-01-03,1987-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1987-01-06,1989-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1989-01-03,1991-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1991-01-03,1993-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1993-01-05,1995-01-03,rep,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,1995-01-04,2001-01-03,sen,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,2001-01-03,2007-01-03,sen,77
S000663,Olympia J. Snowe,Olympia,Snowe,1947-02-21,F,Republican,ME,2007-01-04,2013-01-03,sen,77
W000803,Jim Webb,Jim,Webb,1946-02-09,M,Democrat,VA,2007-01-04,2013-01-03,sen,78
B001268,Scott P. Brown,Scott,Brown,1959-09-12,M,Republican,MA,2010-02-04,2013-01-03,sen,64
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1983-01-03,1985-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1985-01-03,1987-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1987-01-06,1989-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1989-01-03,1991-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1991-01-03,1993-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1993-01-05,1995-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1995-01-04,1997-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1997-01-07,1999-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,1999-01-06,2001-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2001-01-03,2003-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2003-01-07,2005-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2005-01-04,2007-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2007-01-04,2009-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2009-01-06,2011-01-03,rep,81
A000022,Gary L. Ackerman,Gary,Ackerman,1942-11-19,M,Democrat,NY,2011-01-05,2013-01-03,rep,81
A000366,Sandy Adams,Sandy,Adams,1956-12-14,F,Republican,FL,2011-01-05,2013-01-03,rep,67
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2001-01-03,2003-01-03,rep,77
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2003-01-07,2005-01-03,rep,77
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2005-01-04,2007-01-03,rep,77
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2007-01-04,2009-01-03,rep,77
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2009-01-06,2011-01-03,rep,77
A000358,W. Todd Akin,W.,Akin,1947-07-05,M,Republican,MO,2011-01-05,2013-01-03,rep,77
A000362,Jason Altmire,Jason,Altmire,1968-03-07,M,Democrat,PA,2007-01-04,2009-01-03,rep,56
A000362,Jason Altmire,Jason,Altmire,1968-03-07,M,Democrat,PA,2009-01-06,2011-01-03,rep,56
A000362,Jason Altmire,Jason,Altmire,1968-03-07,M,Democrat,PA,2011-01-05,2013-01-03,rep,56
A000365,Steve Austria,Steve,Austria,1958-10-12,M,Republican,OH,2009-01-06,2011-01-03,rep,65
A000365,Steve Austria,Steve,Austria,1958-10-12,M,Republican,OH,2011-01-05,2013-01-03,rep,65
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,1999-11-06,2001-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2001-01-03,2003-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2003-01-07,2005-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2005-01-04,2007-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2007-01-04,2009-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2009-01-06,2011-01-03,rep,77
B001234,Joe Baca,Joe,Baca,1947-01-23,M,Democrat,CA,2011-01-05,2013-01-03,rep,77
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,1993-01-05,1995-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,1995-01-04,1997-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,1997-01-07,1999-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,1999-01-06,2001-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2001-01-03,2003-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2003-01-07,2005-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2005-01-04,2007-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2007-01-04,2009-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2009-01-06,2011-01-03,rep,98
B000208,Roscoe G. Bartlett,Roscoe,Bartlett,1926-06-03,M,Republican,MD,2011-01-05,2013-01-03,rep,98
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,1995-01-04,1997-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,1997-01-07,1999-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,1999-01-06,2001-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,2001-01-03,2003-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,2003-01-07,2005-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,2005-01-04,2007-01-03,rep,72
B000220,Charles F. Bass,Charles,Bass,1952-01-08,M,Republican,NH,2011-01-05,2013-01-03,rep,72
B001272,Rick Berg,Rick,Berg,1959-08-16,M,Republican,ND,2011-01-05,2013-01-03,rep,64
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,1999-01-06,2001-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2001-01-03,2003-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2003-01-07,2005-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2005-01-04,2007-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2007-01-04,2009-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2009-01-06,2011-01-03,rep,73
B001231,Shelley Berkley,Shelley,Berkley,1951-01-20,F,Democrat,NV,2011-01-05,2013-01-03,rep,73
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1983-01-03,1985-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1985-01-03,1987-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1987-01-06,1989-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1989-01-03,1991-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1991-01-03,1993-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1993-01-05,1995-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1995-01-04,1997-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1997-01-07,1999-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,1999-01-06,2001-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2001-01-03,2003-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2003-01-07,2005-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2005-01-04,2007-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2007-01-04,2009-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2009-01-06,2011-01-03,rep,83
B000410,Howard L. Berman,Howard,Berman,1941-04-15,M,Democrat,CA,2011-01-05,2013-01-03,rep,83
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,1999-01-06,2001-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2001-01-03,2003-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2003-01-07,2005-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2005-01-04,2007-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2007-01-04,2009-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2009-01-06,2011-01-03,rep,86
B001232,Judy Biggert,Judy,Biggert,1937-08-15,F,Republican,IL,2011-01-05,2013-01-03,rep,86
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,1995-01-04,1997-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,1997-01-07,1999-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,1999-01-06,2001-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,2006-06-13,2007-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,2007-01-04,2009-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,2009-01-06,2011-01-03,rep,73
B000461,Brian P. Bilbray,Brian,Bilbray,1951-01-28,M,Republican,CA,2011-01-05,2013-01-03,rep,73
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,1998-04-07,1999-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,1999-01-06,2001-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2001-01-03,2003-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2003-01-07,2005-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2005-01-04,2007-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2007-01-04,2009-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2009-01-06,2011-01-03,rep,62
B001228,Mary Bono Mack,Mary,Bono Mack,1961-10-24,F,Republican,CA,2011-01-05,2013-01-03,rep,62
B001254,Dan Boren,Dan,Boren,1973-08-02,M,Democrat,OK,2005-01-04,2007-01-03,rep,50
B001254,Dan Boren,Dan,Boren,1973-08-02,M,Democrat,OK,2007-01-04,2009-01-03,rep,50
B001254,Dan Boren,Dan,Boren,1973-08-02,M,Democrat,OK,2009-01-06,2011-01-03,rep,50
B001254,Dan Boren,Dan,Boren,1973-08-02,M,Democrat,OK,2011-01-05,2013-01-03,rep,50
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,1997-01-07,1999-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,1999-01-06,2001-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2001-01-03,2003-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2003-01-07,2005-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2005-01-04,2007-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2007-01-04,2009-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2009-01-06,2011-01-03,rep,90
B000652,Leonard L. Boswell,Leonard,Boswell,1934-01-10,M,Democrat,IA,2011-01-05,2013-01-03,rep,90
B001276,Ann Marie Buerkle,Ann Marie,Buerkle,1951-05-08,F,Republican,NY,2011-01-05,2013-01-03,rep,73
